type,siret
present_2025_not_old,30051368600018
present_2025_not_old,59651062800032
present_2025_not_old,38308975203541
present_2025_not_old,31610767100026
present_2025_not_old,89287867900018
present_2025_not_old,47759642300046
present_2025_not_old,45093570500076
present_2025_not_old,33753056200012
present_2025_not_old,30370650100010
present_2025_not_old,40429614700014
present_2025_not_old,30052955900027
present_2025_not_old,59651390300010
present_2025_not_old,38308975203400
present_2025_not_old,31611437000026
present_2025_not_old,38215864000013
present_2025_not_old,48863762000011
present_2025_not_old,45094049900020
present_2025_not_old,33753269100033
present_2025_not_old,30372878600011
present_2025_not_old,40431108600015
present_2025_not_old,30054261000013
present_2025_not_old,59671367700018
present_2025_not_old,38308975202204
present_2025_not_old,31611496600021
present_2025_not_old,99153805900015
present_2025_not_old,92527486200018
present_2025_not_old,45094082000027
present_2025_not_old,33753569400018
present_2025_not_old,30373280400016
present_2025_not_old,40431464300028
present_2025_not_old,30056348300019
present_2025_not_old,59704022900036
present_2025_not_old,38308975200497
present_2025_not_old,31611633400012
present_2025_not_old,94003040600018
present_2025_not_old,89199264600010
present_2025_not_old,45094149700015
present_2025_not_old,33754909100011
present_2025_not_old,30374038500016
present_2025_not_old,40432180400027
present_2025_not_old,30057787100019
present_2025_not_old,59711055000030
present_2025_not_old,38308975201776
present_2025_not_old,31611767000026
present_2025_not_old,95303041800024
present_2025_not_old,98906953900017
present_2025_not_old,45095106600015
present_2025_not_old,33755122000011
present_2025_not_old,30375931000012
present_2025_not_old,40432283600010
present_2025_not_old,30059503000010
present_2025_not_old,59727150100012
present_2025_not_old,38308975203194
present_2025_not_old,31612048400050
present_2025_not_old,90506803700019
present_2025_not_old,89325492000026
present_2025_not_old,45096612200019
present_2025_not_old,33755303600019
present_2025_not_old,30376668700014
present_2025_not_old,40433070600015
present_2025_not_old,30059816600019
present_2025_not_old,59728042900080
present_2025_not_old,38308975201990
present_2025_not_old,31612453600012
present_2025_not_old,40488563400018
present_2025_not_old,44477022600017
present_2025_not_old,45096939900010
present_2025_not_old,33755484400015
present_2025_not_old,30377529000016
present_2025_not_old,40436782300014
present_2025_not_old,30060678700012
present_2025_not_old,59840048900012
present_2025_not_old,38308975201958
present_2025_not_old,31612549100019
present_2025_not_old,50229484600014
present_2025_not_old,39781692700032
present_2025_not_old,45097423300022
present_2025_not_old,33755574200010
present_2025_not_old,30377917700045
present_2025_not_old,40436813600010
present_2025_not_old,30061017700028
present_2025_not_old,59870292600018
present_2025_not_old,38308975201636
present_2025_not_old,31612641600023
present_2025_not_old,43341812600028
present_2025_not_old,66205569800044
present_2025_not_old,45097552900014
present_2025_not_old,33757709200014
present_2025_not_old,30378658600022
present_2025_not_old,40437165000015
present_2025_not_old,30061087000010
present_2025_not_old,59870843600020
present_2025_not_old,38308975203756
present_2025_not_old,31613065700018
present_2025_not_old,42760473100013
present_2025_not_old,34041136200072
present_2025_not_old,45097762400037
present_2025_not_old,33758299300024
present_2025_not_old,30378980400026
present_2025_not_old,40438158400014
present_2025_not_old,30063699000016
present_2025_not_old,59912123300010
present_2025_not_old,38308975201230
present_2025_not_old,31613500300028
present_2025_not_old,42305020200013
present_2025_not_old,34041136200031
present_2025_not_old,45098344000014
present_2025_not_old,33758436100022
present_2025_not_old,30379512400013
present_2025_not_old,40438452100013
present_2025_not_old,30064231100017
present_2025_not_old,59972347500019
present_2025_not_old,38311431100012
present_2025_not_old,31614053200011
present_2025_not_old,92473863600019
present_2025_not_old,32768485800068
present_2025_not_old,45099047800031
present_2025_not_old,33758604400014
present_2025_not_old,30379903500025
present_2025_not_old,40438452100047
present_2025_not_old,30064900100074
present_2025_not_old,60011127200016
present_2025_not_old,38312799000026
present_2025_not_old,31614340300038
present_2025_not_old,89221079000028
present_2025_not_old,99041728900016
present_2025_not_old,45099848900022
present_2025_not_old,33758654900012
present_2025_not_old,30383111900019
present_2025_not_old,40439107000012
present_2025_not_old,30066016400025
present_2025_not_old,60100381700017
present_2025_not_old,38312883200011
present_2025_not_old,31617474700014
present_2025_not_old,78508759400269
present_2025_not_old,91229861900012
present_2025_not_old,45100198600038
present_2025_not_old,33760024100018
present_2025_not_old,30383811400039
present_2025_not_old,40440880900014
present_2025_not_old,30066255800018
present_2025_not_old,60102654500017
present_2025_not_old,38313254500021
present_2025_not_old,31618158500019
present_2025_not_old,78508759400103
present_2025_not_old,91438191800012
present_2025_not_old,45100362800018
present_2025_not_old,33760572900017
present_2025_not_old,30383981500030
present_2025_not_old,40441219900014
present_2025_not_old,30066771400533
present_2025_not_old,60102978800028
present_2025_not_old,38313492100022
present_2025_not_old,31619729200048
present_2025_not_old,78508759400046
present_2025_not_old,94313288600012
present_2025_not_old,45100740500017
present_2025_not_old,33760677600017
present_2025_not_old,30384638000028
present_2025_not_old,40441402100026
present_2025_not_old,30066771400384
present_2025_not_old,60104769900017
present_2025_not_old,38313766800018
present_2025_not_old,31619880300041
present_2025_not_old,78508759400194
present_2025_not_old,79486886900015
present_2025_not_old,45101345200029
present_2025_not_old,33761136200019
present_2025_not_old,30385036600012
present_2025_not_old,40441797400015
present_2025_not_old,30066771400285
present_2025_not_old,60105116200019
present_2025_not_old,38314537200017
present_2025_not_old,31619883700031
present_2025_not_old,39996257000020
present_2025_not_old,33428536800026
present_2025_not_old,45102628000011
present_2025_not_old,33761277400048
present_2025_not_old,30385895500014
present_2025_not_old,40442095200016
present_2025_not_old,30068227500023
present_2025_not_old,60106223500010
present_2025_not_old,38315756700033
present_2025_not_old,31619929800027
present_2025_not_old,87750223700010
present_2025_not_old,89812268400019
present_2025_not_old,45102869000019
present_2025_not_old,33761426700025
present_2025_not_old,30386448200011
present_2025_not_old,40443565300021
present_2025_not_old,30070183600060
present_2025_not_old,60115340600025
present_2025_not_old,38315872200017
present_2025_not_old,31620248000034
present_2025_not_old,95117625400021
present_2025_not_old,33338857700012
present_2025_not_old,45103923400021
present_2025_not_old,33761433300033
present_2025_not_old,30386870700017
present_2025_not_old,40446169100010
present_2025_not_old,30070183600029
present_2025_not_old,60116685300015
present_2025_not_old,38316071000018
present_2025_not_old,31620626700015
present_2025_not_old,92299517000011
present_2025_not_old,94228916600012
present_2025_not_old,45106462000011
present_2025_not_old,33762007400084
present_2025_not_old,30387111500018
present_2025_not_old,40446289700012
present_2025_not_old,30072122200010
present_2025_not_old,60118158900032
present_2025_not_old,38316132000015
present_2025_not_old,31622839400011
present_2025_not_old,90071792700017
present_2025_not_old,35138938200026
present_2025_not_old,45106811800020
present_2025_not_old,33762046200057
present_2025_not_old,30387142000012
present_2025_not_old,40446722700017
present_2025_not_old,30074299600089
present_2025_not_old,60119221400018
present_2025_not_old,38316620400016
present_2025_not_old,31623557100015
present_2025_not_old,75244102200015
present_2025_not_old,94033675300014
present_2025_not_old,45107438900029
present_2025_not_old,33762046200024
present_2025_not_old,30387333500028
present_2025_not_old,40447081700010
present_2025_not_old,30074928000024
present_2025_not_old,60121209500017
present_2025_not_old,38317093300014
present_2025_not_old,31623867400048
present_2025_not_old,79434025700011
present_2025_not_old,48191390300011
present_2025_not_old,45107531100014
present_2025_not_old,33762618800029
present_2025_not_old,30388244300011
present_2025_not_old,40447753100010
present_2025_not_old,30076224200026
present_2025_not_old,60125718100011
present_2025_not_old,38317415800022
present_2025_not_old,31624308800028
present_2025_not_old,88648012800018
present_2025_not_old,32807508000015
present_2025_not_old,45107875200016
present_2025_not_old,33762714500028
present_2025_not_old,30388324300014
present_2025_not_old,40448970000090
present_2025_not_old,30076888400037
present_2025_not_old,60164766200019
present_2025_not_old,38317479400016
present_2025_not_old,31624349200030
present_2025_not_old,91450070700015
present_2025_not_old,49223756500014
present_2025_not_old,45107875200032
present_2025_not_old,33762722800022
present_2025_not_old,30388623800011
present_2025_not_old,40449024500010
present_2025_not_old,30076941100012
present_2025_not_old,60171543600015
present_2025_not_old,38317822500017
present_2025_not_old,31626068600027
present_2025_not_old,90171536700016
present_2025_not_old,51891024500027
present_2025_not_old,45108402400012
present_2025_not_old,33763186500025
present_2025_not_old,30389947000015
present_2025_not_old,40449274600015
present_2025_not_old,30077156500011
present_2025_not_old,60178029900017
present_2025_not_old,38318630100016
present_2025_not_old,31627587400014
present_2025_not_old,92020325400015
present_2025_not_old,82828807600015
present_2025_not_old,45109362900017
present_2025_not_old,33764733300018
present_2025_not_old,30391054100026
present_2025_not_old,40449329800016
present_2025_not_old,30080094300015
present_2025_not_old,60180045100028
present_2025_not_old,38318737400012
present_2025_not_old,31627970200021
present_2025_not_old,92020325400023
present_2025_not_old,39755937800021
present_2025_not_old,45110000200018
present_2025_not_old,33764910700030
present_2025_not_old,30391901300019
present_2025_not_old,40449543400015
present_2025_not_old,30080100800040
present_2025_not_old,60191613300015
present_2025_not_old,38318944600016
present_2025_not_old,31628843000036
present_2025_not_old,83292005200020
present_2025_not_old,88810185400014
present_2025_not_old,45110167900012
present_2025_not_old,33765931200017
present_2025_not_old,30392403900033
present_2025_not_old,40449620000019
present_2025_not_old,30080592600064
present_2025_not_old,60200888000919
present_2025_not_old,38319314100017
present_2025_not_old,31628921400017
present_2025_not_old,32668860300041
present_2025_not_old,83953806300018
present_2025_not_old,45111678400013
present_2025_not_old,33765972600034
present_2025_not_old,30393260200038
present_2025_not_old,40449795000034
present_2025_not_old,30081370600037
present_2025_not_old,60200888000950
present_2025_not_old,38321594400018
present_2025_not_old,31628979200020
present_2025_not_old,51245092500015
present_2025_not_old,43446804700015
present_2025_not_old,45112750000028
